ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,region,notes
91521,Park In-Bee,F,28.0,168.0,65.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,Gold,South Korea,
91528,Park Jang-Sun,M,24.0,171.0,73.0,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold,South Korea,
91538,Park Jeong-Rim,F,21.0,,,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,Gold,South Korea,
91544,Park Jin-Man,M,31.0,177.0,78.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold,South Korea,
91558,Park Ju-Bong,M,27.0,182.0,68.0,South Korea-1,KOR,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Men's Doubles,Gold,South Korea,
91583,Park Sang-Young,M,20.0,177.0,73.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",Gold,South Korea,
91596,Park Seong-Hyeon,F,21.0,170.0,72.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,Gold,South Korea,
91596,Park Seong-Hyeon,F,21.0,170.0,72.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Team,Gold,South Korea,
91596,Park Seong-Hyeon,F,25.0,170.0,72.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Gold,South Korea,
91600,Park Seong-Su,M,18.0,180.0,69.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,Gold,South Korea,
91605,Park Seung-Hui,F,21.0,168.0,58.0,South Korea,KOR,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Gold,South Korea,
91605,Park Seung-Hui,F,21.0,168.0,58.0,South Korea,KOR,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold,South Korea,
91609,Park Si-Heon,M,22.0,179.0,71.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Middleweight,Gold,South Korea,
91620,Park Tae-Hwan,M,18.0,183.0,73.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 400 metres Freestyle,Gold,South Korea,
91640,"Richard Averill ""Dick"" Parke",M,34.0,,,United States-2,USA,1928 Winter,1928,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four/Five,Gold,USA,
91642,Adrian Philip Parker,M,25.0,182.0,79.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Modern Pentathlon,Modern Pentathlon Men's Team,Gold,UK,
91647,Bridget Parker,F,33.0,162.0,52.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,UK,
91649,Candace Nicole Parker (-Williams),F,22.0,193.0,80.0,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold,USA,
91649,Candace Nicole Parker (-Williams),F,26.0,193.0,80.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold,USA,
91688,Irina Vladimirovna Parkhomchuk (-Kirillova),F,23.0,178.0,73.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,Gold,Russia,
91693,William Arthur Parkin,M,24.0,170.0,65.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Gold,New Zealand,
91704,Tessa Parkinson,F,21.0,177.0,66.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Two Person Dinghy,Gold,Australia,
91711,"Maxwell Lander ""Maxie"" Parks",M,25.0,188.0,78.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,USA,
91716,Mate Parlov,M,23.0,184.0,81.0,Yugoslavia,YUG,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Heavyweight,Gold,Serbia,Yugoslavia
91717,"Cynthia Marie ""Cindy"" Parlow",F,18.0,177.0,66.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Gold,USA,
91717,"Cynthia Marie ""Cindy"" Parlow",F,26.0,177.0,66.0,United States,USA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Gold,USA,
91722,Rosario Parmegiani,M,23.0,174.0,77.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,Gold,Italy,
91740,Nicolas Achille Paroche,M,32.0,170.0,,France,FRA,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",Gold,France,
91748,Hubert Andr Parot,M,43.0,168.0,76.0,France,FRA,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,France,
91760,Derek Parra,M,31.0,162.0,64.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,500 metres",Gold,USA,
91785,Shannon Parry,F,26.0,170.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold,Australia,
91787,Krisztin Pars,M,30.0,188.0,116.0,Hungary,HUN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Hammer Throw,Gold,Hungary,
91797,Anja Sofia Tess Prson,F,24.0,170.0,81.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Slalom,Gold,Sweden,
91828,Jnos Parti,M,27.0,182.0,83.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold,Hungary,
91830,"Robert Douglas ""Doug"" Partie",M,26.0,198.0,93.0,United States,USA,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Men's Volleyball,Gold,USA,
91838,Kathleen Anne Partridge,F,24.0,170.0,72.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold,Australia,
91845,Gabriella Paruzzi,F,32.0,173.0,62.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Gold,Italy,
91856,"Aleksandr ""Alex"" Parygin",M,23.0,180.0,75.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,Kazakhstan,
91899,Aleksandr Konstantinovich Pashkov,M,27.0,183.0,80.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Russia,
91921,Tomislav Pakvalin,M,22.0,204.0,105.0,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Gold,Serbia,Yugoslavia
91921,Tomislav Pakvalin,M,27.0,204.0,105.0,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Gold,Serbia,Yugoslavia
91942,Pasquale Passarelli,M,27.0,162.0,57.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold,Germany,
91965,Manlio Pastorini,M,40.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold,Italy,
91989,Ferenc Pataki,M,30.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,Gold,Hungary,
91999,Glenn Scott Patching,M,22.0,189.0,84.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,Australia,
92002,Mohan Magan Patel,M,23.0,170.0,64.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Gold,New Zealand,
92004,Ramesh Unka Patel,M,22.0,176.0,70.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Gold,New Zealand,
92010,Pavel Patera,M,26.0,184.0,83.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Czech Republic,
92024,Eric Evan Paterson,M,22.0,175.0,70.0,Canada,CAN,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada,
92038,Bandu Patil,M,28.0,160.0,61.0,India,IND,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold,India,
92060,"Paraskevi ""Voula"" Patoulidou (-Zarzavatsidou)",F,27.0,167.0,60.0,Greece,GRE,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres Hurdles,Gold,Greece,
92070,"John Clarence ""Jack"" Patrick",M,21.0,187.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rugby,Rugby Men's Rugby,Gold,USA,
92070,"John Clarence ""Jack"" Patrick",M,25.0,187.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold,USA,
92089,Aleksandra Vyacheslavovna Patskevich,F,23.0,169.0,69.0,Russia,RUS,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,Russia,
92089,Aleksandra Vyacheslavovna Patskevich,F,27.0,169.0,69.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,Russia,
92104,Carly Rae Patterson (-Caldwell),F,16.0,152.0,44.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,Gold,USA,
92108,Floyd Patterson,M,17.0,183.0,75.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Middleweight,Gold,USA,
92131,Rodney Stuart Pattisson,M,25.0,175.0,70.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,UK,
92131,Rodney Stuart Pattisson,M,29.0,175.0,70.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,UK,
92136,"Melvin Emery ""Mel"" Patton",M,23.0,185.0,72.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 200 metres,Gold,USA,
92136,"Melvin Emery ""Mel"" Patton",M,23.0,185.0,72.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,USA,
92139,Cdric Paty,M,27.0,194.0,93.0,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold,France,
92142,Ivan Patzaichin,M,18.0,176.0,79.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,Romania,
92142,Ivan Patzaichin,M,22.0,176.0,79.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold,Romania,
92142,Ivan Patzaichin,M,30.0,176.0,79.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,Romania,
92142,Ivan Patzaichin,M,34.0,176.0,79.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,Romania,
92146,Simona Puca (-Rus),F,14.0,150.0,42.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Gold,Romania,
92146,Simona Puca (-Rus),F,14.0,150.0,42.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Balance Beam,Gold,Romania,
92158,"Christopher Emmanuel ""Chris"" Paul",M,23.0,183.0,83.0,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold,USA,
92158,"Christopher Emmanuel ""Chris"" Paul",M,27.0,183.0,83.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold,USA,
92173,Robert Paul,M,22.0,,,Canada-1,CAN,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,Gold,Canada,
92175,"Terrence Michael ""Terry"" Paul",M,27.0,165.0,50.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Gold,Canada,
92177,Paula Renata Marques Pequeno,F,26.0,184.0,74.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold,Brazil,
92177,Paula Renata Marques Pequeno,F,30.0,184.0,74.0,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold,Brazil,
92181,"Paulo Andr ""Paulo"" Jukoski da Silva",M,28.0,201.0,94.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Gold,Brazil,
92184,Modestas Juozapas Paulauskas,M,27.0,193.0,90.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Gold,Russia,
92193,Ilse Paulis,F,23.0,174.0,57.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Gold,Netherlands,
92229,Maartje Yvonne Helene Paumen,F,22.0,176.0,66.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold,Netherlands,
92229,Maartje Yvonne Helene Paumen,F,26.0,176.0,66.0,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Gold,Netherlands,
92269,Mark Thomas Pavelich,M,21.0,170.0,73.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,USA,
92273,Attilio Pavesi,M,21.0,167.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",Gold,Italy,
92273,Attilio Pavesi,M,21.0,167.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Team",Gold,Italy,
92274,Carlo Pavesi,M,29.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",Gold,Italy,
92274,Carlo Pavesi,M,33.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Individual",Gold,Italy,
92274,Carlo Pavesi,M,33.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Gold,Italy,
92274,Carlo Pavesi,M,37.0,,,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",Gold,Italy,
92278,Josip Pavi,M,30.0,195.0,90.0,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold,Croatia,
92281,Zorica Pavievi,F,28.0,181.0,78.0,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Gold,Serbia,Yugoslavia
92339,Vladislav Yuryevich Pavlovich,M,25.0,182.0,79.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Foil, Team",Gold,Russia,
92384,Jerzy Wadysaw Pawowski,M,35.0,174.0,74.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Sabre, Individual",Gold,Poland,
92393,"Jorge ""Jordi"" Pay Rodrguez",M,33.0,185.0,78.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Gold,Spain,
92407,"Ernest ""Ernie"" Payne",M,23.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Cycling,"Cycling Men's Team Pursuit, 1,980 yards",Gold,UK,
92434,Pierre Edmond Payss,M,32.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,Gold,France,
92434,Pierre Edmond Payss,M,32.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",Gold,France,
92435,Gary Dwayne Payton,M,27.0,190.0,86.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,Gold,USA,
92435,Gary Dwayne Payton,M,32.0,190.0,86.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold,USA,
92436,Antn Paz Blanco,M,31.0,175.0,71.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Multihull,Gold,Spain,
92452,Kazimierz Sylwester Padzior,M,25.0,171.0,59.0,Poland,POL,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Lightweight,Gold,Poland,
92479,"William ""Bill"" Peacock",M,28.0,,,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Gold,UK,
92490,"Robert Edward ""Bob"" Pearce",M,24.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,USA,
92491,"Henry Robert ""Bobby"" Pearce",M,22.0,188.0,92.0,Australia,AUS,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Single Sculls,Gold,Australia,
92491,"Henry Robert ""Bobby"" Pearce",M,26.0,188.0,92.0,Australia,AUS,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Single Sculls,Gold,Australia,
92507,Christie Patricia Pearce-Rampone,F,29.0,168.0,64.0,United States,USA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Gold,USA,
92507,Christie Patricia Pearce-Rampone,F,33.0,168.0,64.0,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold,USA,
92507,Christie Patricia Pearce-Rampone,F,37.0,168.0,64.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold,USA,
92524,Todd Robert Pearson,M,22.0,189.0,84.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,Australia,
92524,Todd Robert Pearson,M,22.0,189.0,84.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,Australia,
92526,Heather M. Pease-Olson,F,20.0,177.0,59.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,USA,
92529,Adam George Peaty,M,21.0,191.0,86.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,Gold,UK,
92533,"Michael Anthony ""Mike"" Peca",M,27.0,183.0,86.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada,
92559,Michel Pcheux,M,37.0,178.0,82.0,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",Gold,France,
92566,Claudia Pechstein,F,21.0,166.0,61.0,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 5,000 metres",Gold,Germany,
92566,Claudia Pechstein,F,25.0,166.0,61.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 5,000 metres",Gold,Germany,
92566,Claudia Pechstein,F,29.0,166.0,61.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 3,000 metres",Gold,Germany,
92566,Claudia Pechstein,F,29.0,166.0,61.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 5,000 metres",Gold,Germany,
92566,Claudia Pechstein,F,33.0,166.0,61.0,Germany,GER,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold,Germany,
92612,Carl Frederik Pedersen,M,27.0,,,Nykjbings paa Falster,DEN,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Inriggers",Gold,Denmark,
92613,Carl Frederik Pedersen,M,22.0,,,Denmark,DEN,1906 Summer,1906,Summer,Athina,Football,Football Men's Football,Gold,Denmark,
92614,Carl Alfred Pedersen,M,23.0,,,Norway,NOR,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Gold,Norway,
92616,Christian Mller Pedersen,M,30.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold,Denmark,
92627,Finn Pedersen,M,22.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Pairs,Gold,Denmark,
92637,Helmer Orla Leif Pedersen,M,34.0,180.0,80.0,Pandora,NZL,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,New Zealand,
92652,Maya Pedersen (Bieri-),F,33.0,163.0,54.0,Switzerland,SUI,2006 Winter,2006,Winter,Torino,Skeleton,Skeleton Women's Skeleton,Gold,Switzerland,
92662,Jens Peder Villiam Andreas Pedersen,M,23.0,,,Denmark,DEN,1906 Summer,1906,Summer,Athina,Football,Football Men's Football,Gold,Denmark,
92663,Peder Pedersen,M,22.0,190.0,87.0,Denmark,DEN,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,Denmark,
92674,"Susan Jane ""Sue"" Pedersen (-Pankey)",F,14.0,175.0,70.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,USA,
92674,"Susan Jane ""Sue"" Pedersen (-Pankey)",F,14.0,175.0,70.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,USA,
92695,Sergio Pedrerol Cavalle,M,26.0,190.0,78.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Gold,Spain,
92697,Mario Paolo Pedretti,M,26.0,170.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,Italy,
92710,Ivn Lzaro Pedroso Soler,M,27.0,176.0,66.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,Gold,Cuba,
92719,Alison Louise Peek,F,30.0,168.0,61.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold,Australia,
92736,"Mouritius Prosper ""Maurice"" Peeters",M,37.0,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Cycling,Cycling Men's Sprint,Gold,Netherlands,
92763,Gonzalo Peillat,M,23.0,177.0,82.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold,Argentina,
92771,Aaron Wells Peirsol,M,21.0,191.0,91.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Backstroke,Gold,USA,
92771,Aaron Wells Peirsol,M,21.0,191.0,91.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Backstroke,Gold,USA,
92771,Aaron Wells Peirsol,M,21.0,191.0,91.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,
92771,Aaron Wells Peirsol,M,25.0,191.0,91.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Backstroke,Gold,USA,
92771,Aaron Wells Peirsol,M,25.0,191.0,91.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,
92782,Gwendal Peizerat,M,29.0,173.0,66.0,France-1,FRA,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,France,
92831,Evania Pelite,F,21.0,169.0,67.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold,Australia,
92849,Istvn Pelle,M,25.0,,,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,Gold,Hungary,
92849,Istvn Pelle,M,25.0,,,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,Hungary,
92853,Carlo Giovanni Battista Pellegrini,M,45.0,,,Italy,ITA,1912 Summer,1912,Summer,Stockholm,Art Competitions,Art Competitions Mixed Painting,Gold,Italy,
92854,Federica Pellegrini,F,20.0,177.0,65.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Freestyle,Gold,Italy,
92858,Alberto Pellegrino,M,26.0,177.0,74.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Gold,Italy,
92858,Alberto Pellegrino,M,30.0,177.0,74.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",Gold,Italy,
92866,David Jacques Pelletier,M,27.0,178.0,80.0,Canada-1,CAN,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,Gold,Canada,
92988,"Melvin ""Mel"" Pender, Jr.",M,30.0,165.0,68.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,USA,
