id,comment_id,comments
57754,587048600,"R’s place was spotlessly clean and so spacious (rare in NYC!). The location was awesome too, we could walk to many restaurants, bars and amenities easily. 

R was also responsive and helpful during our stay and we are truly appreciative of that. 

Given that we were there for the NYE week, her place was an oasis of calm for us, away from the crazy crowds and traffic. It really felt like a home away from home. 

And the icing on the cake was Edith the cat, the sweet and adorable flatmate who hung out with us and was no trouble at all. We thoroughly enjoyed the catsitting gig. 

If we could give 6 stars to R’s place, we would. Definitely will stay here again if we are back in NYC."
57754,596703565,Great apartment with an excellent host. Absolutely nothing but good things to say. Edith is very friendly as well.
57754,659914174,Beautiful apartment and great location. Perfect place to spend a few days - would book again!
57754,664625908,"Rachel’s place was a jam! She is a wonderful hosts and her cat, Edith, is a lovely little girl :) The place is stylish, very artistic and unique. It seemed to be much more spacious than on the pictures. The location is great: there is a Madison Park by the Flat Iron building 3 minutes away and plenty of restaurants around. I loved everything about my stay and I definitely recommend it!"
57754,672361367,"TL;DR: Amazing place, great location and a very sweet cat.

Fleeing from fires in California, we stayed and worked from R's place for few days. 
- Location: Great location. Everything is within couple of minutes of walking. Even during COVID where a lot of places are closed. 
- Space: Quite a big and roomy loft for Manhattan. R is an artist and you can see the that in the decoration. 
- Work From Home: The internet worked pretty well and there is accessible power plugs everywhere.  One person can also take calls in bedroom and not bother the other person working in living area.
- Bedroom: The black-out and double windows in bedroom makes you forget that you are in a big city. 
- The Cat: She is an amazingly sweet and friendly and calm cat. Truly made our stay a better experience than we thought we would have."
57754,702070948,"Beautiful space.
Great light. 
Great location.  
Sweetest cat.  
Definitely no cat smell. 
Lovely host."
57754,704886447,"Apartment is much bigger than expected and equipped with everything you might need. Bedroom is surprisingly quiet for the location. Bed is very comfortable. And Edith (the cat) is nice and friendly, she likes a lot to sleep on my orange sweatshirt. The washer and the dryer right inches apartment. Kitchen is also surprisingly big and well equipped. Definitely recommended to stay."
57754,726157288,Rachel couldn't have been more helpful or accommodating. Her apartment is a total winner and is now at the top of my NYC favourite's list! SO HAPPY we booked.
57754,729900513,"Beautiful homey spacious and perfectly located apartment with an elevator (!). Loved everything about it, the host very kind and generous and the kitty was a sweet finishing touch:) Hope to be back one day!"
57754,731667388,"Gorgeous loft in Manhattan, interesting decors, hundreds of books, wonderful piano, but best of all, Edith was an amazing cat that made my two nights very special. I would love to stay again for Edith!"
